Max_Power (W),Boost_Clock (MHz),Core_Speed (MHz),Process (nm),Memory (GB),Memory_Bandwidth (GB/s),Power_Connector,SLI/Crossfire Support
250,1189.6225218080888,700,40,1536,177.4,14,Yes
215,1189.6225218080888,607,40,1280,133.9,14,Yes
215,1189.6225218080888,650,40,1280,136,10.29451395572666,Yes
160,1189.6225218080888,778,40,1024,128.3,12,Yes
200,1189.6225218080888,607,40,1024,102.7,14,Yes
380,1189.6225218080888,675,40,2048,230.4,10.29451395572666,Yes
160,1189.6225218080888,855,40,1024,128.6,12,Yes
150,1189.6225218080888,650,40,1024,108.8,12,Yes
160,1189.6225218080888,725,40,1024,115.2,12,Yes
160,1189.6225218080888,700,40,1024,115.2,12,Yes
160,1189.6225218080888,810,40,1024,124.8,12,Yes
160,1189.6225218080888,725,40,1024,115.2,12,Yes
160,1189.6225218080888,780,40,1024,115.2,12,Yes
180,1189.6225218080888,700,40,2048,115.2,12,Yes
160,1189.6225218080888,715,40,1024,115.2,12,Yes
160,1189.6225218080888,700,40,1024,115.2,12,Yes
225,1189.6225218080888,775,40,1024,128,12,Yes
160,1189.6225218080888,763,40,1024,115.2,12,Yes
160,1189.6225218080888,675,40,1024,115.2,12,Yes
106,1189.6225218080888,783,40,1024,17.1,6,No
150,1189.6225218080888,675,40,768,86.4,12,Yes
96,1189.6225218080888,783,40,1024,22.4,6,Yes
75,1189.6225218080888,594,40,1024,25.6,6,Yes
96,1189.6225218080888,783,40,1024,22.4,6,Yes
106,1189.6225218080888,783,40,1024,22.4,6,No
75,1189.6225218080888,594,40,1024,25.6,6,Yes
106,1189.6225218080888,790,40,1536,86.6,6,Yes
106,1189.6225218080888,783,40,2048,57.7,6,Yes
107,1189.6225218080888,930,40,1024,64,6,Yes
106,1189.6225218080888,783,40,1024,57.7,6,Yes
106,1189.6225218080888,783,40,1024,57.7,6,No
106,1189.6225218080888,850,40,1024,62.7,6,Yes
107,1189.6225218080888,830,40,1024,57.7,6,Yes
106,1189.6225218080888,825,40,1024,59.1,6,Yes
106,1189.6225218080888,783,40,1024,57.7,6,Yes
107,1189.6225218080888,930,40,1024,65.7,6,No
107,1189.6225218080888,882,40,1024,60.8,6,Yes
106,1189.6225218080888,783,40,1024,57.7,6,Yes
106,1189.6225218080888,783,40,1024,57.7,6,Yes
106,1189.6225218080888,850,40,1024,60.8,6,Yes
65,1189.6225218080888,810,40,1024,51.2,10.29451395572666,No
106,1189.6225218080888,783,40,1024,57.7,6,Yes
106,1189.6225218080888,925,40,1024,64,6,Yes
65,1189.6225218080888,810,40,1024,21.3,10.29451395572666,No
56,1189.6225218080888,594,40,1536,43.2,10.29451395572666,No
65,1189.6225218080888,830,40,1024,28.8,10.29451395572666,No
65,1189.6225218080888,810,40,1024,21.3,10.29451395572666,No
65,1189.6225218080888,810,40,1024,51.2,10.29451395572666,No
65,1189.6225218080888,830,40,1024,51.2,10.29451395572666,No
160,1189.6225218080888,675,40,1024,115.2,12,Yes
65,1189.6225218080888,810,40,1024,51.2,10.29451395572666,No
65,1189.6225218080888,822,40,1024,51.2,10.29451395572666,No
65,1189.6225218080888,810,40,1024,28.8,10.29451395572666,No
65,1189.6225218080888,810,40,512,51.2,10.29451395572666,No
49,1189.6225218080888,700,40,2048,21.3,10.29451395572666,No
49,1189.6225218080888,700,40,4096,17.1,10.29451395572666,No
60,1189.6225218080888,700,40,2048,28.8,10.29451395572666,No
49,1189.6225218080888,730,40,1024,21.3,10.29451395572666,No
49,1189.6225218080888,785,40,1024,29.6,10.29451395572666,No
49,1189.6225218080888,785,40,1024,32,10.29451395572666,No
49,1189.6225218080888,700,40,1024,25.6,10.29451395572666,No
49,1189.6225218080888,700,40,4096,21.3,10.29451395572666,No
49,1189.6225218080888,730,40,1024,28.8,10.29451395572666,No
49,1189.6225218080888,700,40,1024,25.6,10.29451395572666,No
50,1189.6225218080888,700,40,2048,16,10.29451395572666,No
25,1189.6225218080888,589,40,1024,12.6,10.29451395572666,No
50,1189.6225218080888,700,40,2048,28.8,10.29451395572666,No
50,1189.6225218080888,700,40,2048,25.6,10.29451395572666,No
49,1189.6225218080888,700,40,1024,28.8,10.29451395572666,No
365,1189.6225218080888,630,40,3072,331.8,16,Yes
499,1189.6225218080888,782,40,3072,384.8,10.29451395572666,Yes
700,1189.6225218080888,607,40,6144,133.48198064035742,10.29451395572666,Yes
365,1189.6225218080888,607,40,3072,327.9,16,Yes
365,1189.6225218080888,630,40,3072,331.8,16,Yes
255,1189.6225218080888,815,40,1536,196.8,10.29451395572666,Yes
488,1189.6225218080888,772,40,3072,384.8,10.29451395572666,Yes
244,1189.6225218080888,783,40,3072,193,14,Yes
244,1189.6225218080888,832,40,3072,201.6,10.29451395572666,Yes
244,1189.6225218080888,797,40,1536,194.5,16,Yes
244,1189.6225218080888,850,40,1536,201.4,14,Yes
244,1189.6225218080888,797,40,1536,194.5,14,Yes
244,1189.6225218080888,782,40,1536,192.4,10.29451395572666,Yes
244,1189.6225218080888,900,40,3072,202.2,10.29451395572666,Yes
244,1189.6225218080888,797,40,1536,194.5,14,Yes
244,1189.6225218080888,900,40,3072,202.2,14,Yes
244,1189.6225218080888,772,40,1536,192.4,14,Yes
219,1189.6225218080888,750,40,1280,156,10.29451395572666,Yes
244,1189.6225218080888,772,40,3072,192.4,14,Yes
219,1189.6225218080888,800,40,1280,160,10.29451395572666,Yes
410,1189.6225218080888,732,40,2560,304,10.29451395572666,Yes
219,1189.6225218080888,800,40,1280,160,10.29451395572666,Yes
219,1189.6225218080888,780,40,1280,152,10.29451395572666,Yes
219,1189.6225218080888,797,40,1280,156,10.29451395572666,Yes
219,1189.6225218080888,750,40,1280,156,14,Yes
219,1189.6225218080888,732,40,1280,152,10.29451395572666,Yes
150,1189.6225218080888,950,40,1024,140.8,12,Yes
150,1189.6225218080888,820,40,1024,128.3,12,Yes
219,1189.6225218080888,732,40,2560,152,10.29451395572666,Yes
170,1189.6225218080888,950,40,1024,140.8,12,Yes
184,1189.6225218080888,900,40,1024,134.8,10.29451395572666,Yes
180,1189.6225218080888,900,40,1024,134.4,10.29451395572666,Yes
300,1189.6225218080888,823,40,2048,256.5,10.29451395572666,Yes
170,1189.6225218080888,880,40,1024,134.4,10.29451395572666,Yes
170,1189.6225218080888,950,40,1024,134.4,10.29451395572666,Yes
170,1189.6225218080888,822,40,2048,128.3,12,Yes
170,1189.6225218080888,900,40,1024,134.8,10.29451395572666,Yes
170,1189.6225218080888,822,40,2048,128.3,12,Yes
150,1189.6225218080888,932,40,1024,143.6,12,Yes
170,1189.6225218080888,822,40,1024,128.3,12,Yes
210,1189.6225218080888,732,40,1280,121.6,10.29451395572666,Yes
150,1189.6225218080888,736,40,1024,91.9,12,Yes
210,1189.6225218080888,750,40,1280,124.8,12,Yes
150,1189.6225218080888,810,40,1024,128.3,12,Yes
150,1189.6225218080888,810,40,2048,128.3,12,Yes
150,1189.6225218080888,870,40,1024,130.6,12,Yes
150,1189.6225218080888,810,40,1024,128.3,12,Yes
150,1189.6225218080888,810,40,1024,128.3,12,Yes
150,1189.6225218080888,850,40,2048,128.3,12,Yes
300,1189.6225218080888,810,40,2048,256.3,24,Yes
150,1189.6225218080888,851,40,2048,131.3,12,Yes
150,1189.6225218080888,822,40,1024,129.3,12,Yes
150,1189.6225218080888,931,40,1024,137.9,12,Yes
150,1189.6225218080888,851,40,1024,131.3,12,Yes
150,1189.6225218080888,900,40,1024,133.1,12,Yes
176,1189.6225218080888,900,40,1024,131.3,12,Yes
150,1189.6225218080888,925,40,1024,134.4,12,Yes
150,1189.6225218080888,810,40,1024,128.3,12,Yes
150,1189.6225218080888,850,40,1024,134.4,12,Yes
150,1189.6225218080888,552,40,1280,128.3,6,Yes
150,1189.6225218080888,931,40,1024,128.3,12,Yes
150,1189.6225218080888,810,40,1024,128.3,12,Yes
150,1189.6225218080888,822,40,1024,129.3,12,Yes
150,1189.6225218080888,776,40,1024,91.9,12,Yes
150,1189.6225218080888,810,40,1024,128.1,12,Yes
250,1189.6225218080888,900,40,2048,196.8,12,Yes
116,1189.6225218080888,900,40,1024,98.4,10.29451395572666,Yes
116,1189.6225218080888,900,40,1024,98.4,10.29451395572666,Yes
116,1189.6225218080888,951,40,1024,104.5,10.29451395572666,Yes
116,1189.6225218080888,1000,40,1024,105.6,10.29451395572666,Yes
250,1189.6225218080888,910,40,2048,196.8,12,Yes
116,1189.6225218080888,910,40,1024,98.5,6,Yes
116,1189.6225218080888,900,40,1024,98.4,6,Yes
70,1189.6225218080888,720,40,3072,38.4,10.29451395572666,Yes
70,1189.6225218080888,720,40,1536,38.4,10.29451395572666,Yes
29,1189.6225218080888,810,40,1024,8.5,10.29451395572666,No
105,1189.6225218080888,870,40,1024,63.9,6,Yes
29,1189.6225218080888,598,40,1024,8,10.29451395572666,No
29,1189.6225218080888,810,40,2048,14.4,10.29451395572666,No
29,1189.6225218080888,810,40,1024,10.7,10.29451395572666,No
50,1189.6225218080888,700,40,1024,28.8,10.29451395572666,Yes
29,1189.6225218080888,700,40,1024,10.7,10.29451395572666,No
29,1189.6225218080888,810,40,1024,14.4,10.29451395572666,No
29,1189.6225218080888,810,40,2048,9.6,10.29451395572666,No
170,1304,1202,28,4096,230.4,14,Yes
29,1189.6225218080888,810,40,1024,9.6,10.29451395572666,No
350,1393,1291,28,8192,460.8,10.29451395572666,Yes
29,1189.6225218080888,810,40,1024,8.6,10.29451395572666,No
185,1393,1291,28,4096,230.4,14,Yes
165,1216,1126,28,4096,224.4,12,Yes
170,1266,1165,28,4096,224.4,16,Yes
25,1189.6225218080888,523,40,1024,14.4,10.29451395572666,No
250,1114,1025,28,6144,336.6,14,Yes
250,1140,1051,28,6144,336.6,14,Yes
500,1355,1253,28,2792.3431903373594,133.48198064035742,10.29451395572666,Yes
250,1355,1253,28,6144,346.2,14,Yes
250,1076,1000,28,6144,336.6,14,Yes
250,1266,1165,28,6144,336.6,16,Yes
280,1241,1152,28,6144,336.6,6,Yes
250,1076,1000,28,6144,336.6,14,Yes
250,1076,1000,28,6144,336.6,14,Yes
250,1291,1190,28,6144,340.6,16,Yes
250,1291,1190,28,6144,340.6,14,Yes
250,1076,1000,28,6144,336.6,14,Yes
500,1279,1178,28,2792.3431903373594,133.48198064035742,16,Yes
250,1304,1203,28,6144,340.6,14,Yes
250,1190,1102,28,6144,336.6,16,Yes
280,1241,1152,28,6144,345.6,14,Yes
280,1241,1152,28,6144,345.6,14,Yes
250,1317,1216,28,6144,345.6,16,Yes
250,1279,1178,28,6144,340.8,16,Yes
290,1304,1206,28,6144,349.4,14,Yes
250,1317,1216,28,6144,345.6,16,Yes
250,1291,1190,28,6144,336.6,16,Yes
250,1076,1000,28,6144,336.6,14,Yes
250,1291,1190,28,6144,336.6,16,Yes
500,1291,1190,28,2792.3431903373594,133.48198064035742,10.29451395572666,Yes
250,1304,1203,28,6144,336.6,16,Yes
500,1076,1000,28,2792.3431903373594,133.48198064035742,10.29451395572666,Yes
250,1190,1102,28,6144,336.6,14,Yes
250,1291,1190,28,6144,336.6,16,Yes
250,1190,1102,28,2792.3431903373594,133.48198064035742,24,Yes
250,1190,1102,28,6144,336.6,14,Yes
250,1190,1102,28,6144,336.6,14,Yes
250,1228,1140,28,6144,336.6,14,Yes
600,1291,1190,28,2792.3431903373594,133.48198064035742,10.29451395572666,Yes
250,1304,1203,28,6144,336.6,24,Yes
300,1291,1190,28,6144,340.6,10.29451395572666,Yes
250,1228,1140,28,6144,336.6,14,Yes
275,1291,1190,28,6144,336.6,16,Yes
250,1076,1000,28,6144,336.6,14,Yes
375,1317,1216,28,6144,345.6,16,Yes
300,1291,1190,28,6144,336.6,16,Yes
250,1076,1000,28,6144,336.6,14,Yes
250,1076,1000,28,6144,336.6,14,Yes
165,1216,1127,28,4096,224.4,12,Yes
750,1317,1216,28,2792.3431903373594,133.48198064035742,24,Yes
500,1076,1000,28,2792.3431903373594,133.48198064035742,10.29451395572666,Yes
180,1329,1228,28,4096,224.4,14,Yes
180,1216,1127,28,4096,224.4,14,Yes
250,1076,1000,28,6144,336.6,14,Yes
180,1304,1203,28,4096,230.4,14,Yes
165,1216,1126,28,4096,224.4,12,Yes
180,1216,1126,28,4096,224.4,14,Yes
180,1216,1127,28,4096,224.4,14,Yes
165,1252,1152,28,4096,224.4,12,Yes
340,1317,1216,28,8192,448.8,10.29451395572666,Yes
165,1279,1178,28,4096,224.4,16,Yes
165,1317,1216,28,4096,224.4,16,Yes
170,1253,1152,28,4096,224.4,12,Yes
165,1216,1126,28,4096,224.4,12,Yes
165,1367,1266,28,4096,230.4,12,Yes
180,1216,1126,28,4096,224.4,12,Yes
300,1342,1241,28,4096,227.2,16,Yes
165,1216,1126,28,4096,224.4,12,Yes
165,1329,1228,28,4096,224.4,12,Yes
165,1179,1128,28,4096,224.4,12,Yes
165,1329,1228,28,4096,224.4,16,Yes
250,1216,1126,28,4096,224.4,12,Yes
250,1329,1228,28,4096,224.4,16,Yes
165,1216,1126,28,4096,224.4,12,Yes
165,1418,1304,28,4096,224.4,16,Yes
165,1367,1266,28,4096,224.4,12,Yes
165,1393,1291,28,4096,224.4,12,Yes
165,1342,1241,28,4096,224.4,12,Yes
165,1380,1279,28,4096,224.4,12,Yes
165,1393,1291,28,4096,224.4,12,Yes
165,1216,1126,28,4096,224.4,12,Yes
165,1216,1126,28,4096,224.4,12,Yes
165,1393,1291,28,4096,224.4,16,Yes
165,1418,1304,28,4096,224.4,12,Yes
300,1278,1178,28,4096,224.4,14,Yes
325,1342,1241,28,8192,448.8,10.29451395572666,Yes
225,1216,1126,28,4096,224.4,12,Yes
350,1216,1126,28,8192,448.8,10.29451395572666,Yes
165,1216,1126,28,4096,224.4,12,Yes
160,1241,1102,28,4096,225.4,12,Yes
148,1304,1152,28,4096,224.4,12,Yes
175,1380,1228,28,4096,230.4,12,Yes
175,1355,1203,28,4096,230.4,16,Yes
300,1279,1178,28,4096,224.4,14,Yes
375,1432,1317,28,4096,224.4,16,Yes
150,1178,1050,28,4096,224.4,12,Yes
148,1178,1050,28,4096,224.4,12,Yes
150,1178,1050,28,4096,224.4,12,Yes
150,1304,1152,28,4096,224.4,12,Yes
290,1279,1140,28,8192,448.8,24,Yes
148,1178,1140,28,4096,224.4,14,Yes
296,1279,1140,28,8192,224.4,10.29451395572666,Yes
150,1216,1076,28,4096,224.4,12,Yes
145,1279,1140,28,4096,224.4,14,Yes
148,1241,1102,28,4096,224.4,12,Yes
300,1342,1241,28,4096,224.4,16,Yes
148,1216,1076,28,4096,224.4,12,Yes
150,1216,1076,28,4096,224.4,12,Yes
145,1317,1165,28,4096,224.4,14,Yes
148,1178,1050,28,4096,224.4,12,Yes
145,1329,1178,28,4096,230.4,12,Yes
145,1228,1088,28,4096,224.4,12,Yes
145,1329,1178,28,4096,224.4,14,Yes
150,1253,1114,28,4096,224.4,14,Yes
145,1266,1126,28,4096,224.4,12,Yes
148,1241,1101,28,4096,224.4,8,Yes
350,1329,1178,28,8192,448.8,10.29451395572666,Yes
150,1216,1076,28,4096,224.4,10.29451395572666,Yes
150,1329,1178,28,4096,224.4,14,Yes
145,1317,1164,28,4096,224.4,14,Yes
165,1380,1216,28,4096,224.4,16,Yes
148,1342,1190,28,4096,227.2,16,Yes
150,1304,1152,28,4096,224.4,12,Yes
150,1304,1152,28,4096,224.4,12,Yes
150,1317,1165,28,4096,224.4,12,Yes
300,1342,1190,28,8192,448.8,10.29451395572666,Yes
150,1279,1140,28,4096,224.4,12,Yes
145,1342,1190,28,4096,224.4,14,Yes
160,1367,1216,28,4096,224.4,6,Yes
300,1367,1216,28,8192,448.8,16,Yes
150,1342,1190,28,4096,224.4,14,Yes
150,1317,1165,28,4096,224.4,12,Yes
148,1228,1088,28,4096,224.4,12,Yes
148,1178,1050,28,4096,224.4,12,Yes
148,1178,1050,28,4096,224.4,12,Yes
225,1253,1114,28,4096,224.4,12,Yes
160,1367,1216,28,4096,224.4,12,Yes
148,1178,1050,28,4096,224.4,12,Yes
325,1178,1050,28,8192,448.8,10.29451395572666,Yes
148,1228,1088,28,4096,224.4,10.29451395572666,Yes
120,1240,1177,28,2048,112.2,6,Yes
120,1329,1266,28,2048,112.2,6,Yes
145,1178,1050,28,4096,224.4,12,Yes
120,1240,1177,28,2048,112.2,6,Yes
120,1329,1266,28,2048,112.2,6,Yes
120,1240,1177,28,4096,112.2,6,Yes
140,1178,931.8667621776505,28,2048,224.4,6,Yes
120,1228,1165,28,2048,112.2,6,Yes
120,1329,1266,28,4096,112.2,6,Yes
140,1178,931.8667621776505,28,4096,224.4,14,Yes
120,1178,1127,28,2048,112.2,6,Yes
120,1342,1279,28,2048,115.2,6,Yes
120,1178,1127,28,4096,112.2,6,Yes
120,1178,1127,28,4096,112.2,6,Yes
120,1266,1203,28,2048,115.2,6,Yes
120,1178,1127,28,2048,112.2,6,Yes
120,1241,1176,28,2048,112.2,6,Yes
240,1304,1241,28,8192,224.4,12,Yes
120,1253,1190,28,2048,112.2,8,Yes
120,1304,1241,28,4096,112.2,6,Yes
120,1241,1178,28,4096,112.2,8,Yes
120,1178,1127,28,2048,112.2,6,Yes
250,993,941,28,3072,288.4,14,Yes
450,993,941,28,6144,133.48198064035742,10.29451395572666,Yes
160,1393,1329,28,2048,115.2,12,Yes
120,1241,1178,28,4096,112.2,6,Yes
120,1253,1190,28,2048,112.2,6,Yes
300,1058,1006,28,3072,298,10.29451395572666,Yes
250,1085,1020,28,3072,336,10.29451395572666,Yes
250,1072,1006,28,3072,345.6,10.29451395572666,Yes
250,1006,980,28,3072,336,10.29451395572666,Yes
500,928,875,28,6144,133.48198064035742,10.29451395572666,Yes
250,1085,1020,28,3072,336,10.29451395572666,Yes
250,1150,1085,28,3072,336,10.29451395572666,Yes
250,1045,980,28,3072,336,10.29451395572666,Yes
250,1085,1020,28,3072,336,10.29451395572666,Yes
250,1046,980,28,3072,336,10.29451395572666,Yes
250,1046,1006,28,3072,345.6,10.29451395572666,Yes
250,1072,1006,28,3072,336,10.29451395572666,Yes
250,1137,1072,28,3072,336,10.29451395572666,Yes
250,1085,1020,28,3072,336,10.29451395572666,Yes
250,1045,980,28,3072,336,10.29451395572666,Yes
250,1020,954,28,3072,336,10.29451395572666,Yes
250,928,875,28,3072,336,14,Yes
250,1033,980,28,3072,297.6,10.29451395572666,Yes
250,1072,1006,28,3072,336,10.29451395572666,Yes
120,1178,1127,28,4096,112.2,6,Yes
120,1304,1241,28,4096,112.2,6,Yes
120,1241,1178,28,2048,112.2,6,Yes
120,1178,1127,28,2048,112.2,6,Yes
500,902,863,28,6144,133.48198064035742,10.29451395572666,Yes
120,1253,1190,28,2048,112.2,6,Yes
120,1228,1165,28,2048,112.2,6,Yes
120,1304,1241,28,2048,112.2,12,Yes
120,1279,1216,28,2048,112.2,6,Yes
120,1228,1165,28,2048,112.2,6,Yes
120,1329,1266,28,4096,112.2,8,No
120,1329,1266,28,2048,112.2,8,Yes
120,1304,1241,28,4096,112.2,14,Yes
120,1342,1279,28,2048,112.2,8,Yes
120,1253,1190,28,4096,112.2,6,Yes
120,1178,1127,28,2048,112.2,6,Yes
120,1342,1279,28,2048,115.2,6,Yes
120,1266,1203,28,2048,115.2,6,Yes
120,1266,1203,28,2048,112.2,8,Yes
120,1228,1165,28,2048,112.2,6,Yes
120,1253,1190,28,4096,112.2,6,Yes
160,1342,1279,28,4096,112.2,8,Yes
120,1279,1216,28,2048,112.2,6,Yes
250,954,902,28,3072,288.4,10.29451395572666,Yes
120,1342,1279,28,2048,112.2,6,Yes
265,1085,1046,28,3072,297.6,10.29451395572666,Yes
250,936,900,28,3072,288.4,10.29451395572666,Yes
250,1006,954,28,6144,288.4,14,Yes
500,1020,967,28,6144,133.48198064035742,10.29451395572666,Yes
250,1033,980,28,3072,288.4,10.29451395572666,Yes
250,1020,967,28,6144,288.4,14,Yes
250,1046,993,28,3072,288.4,10.29451395572666,Yes
250,941,889,28,6144,288.4,14,Yes
250,1020,967,28,3072,288.4,10.29451395572666,Yes
250,993,941,28,3072,288.4,10.29451395572666,Yes
120,1367,1304,28,4096,112.2,8,Yes
250,1058,1006,28,3072,288.4,10.29451395572666,Yes
120,1178,1127,28,4096,112.2,8,Yes
120,1367,1304,28,2048,112.2,6,Yes
300,1317,1253,28,8192,224.4,12,Yes
120,1317,1253,28,2048,112.2,6,Yes
150,1317,1253,28,4096,112.2,6,Yes
150,1317,1253,28,4096,112.2,6,Yes
120,1178,1127,28,2048,112.2,6,Yes
120,1178,1127,28,2048,112.2,6,Yes
550,1006,954,28,6144,133.48198064035742,10.29451395572666,Yes
240,1178,1127,28,4096,224.4,12,Yes
120,1317,1253,28,2048,115.2,6,Yes
120,1405,1203,28,2048,112.3,6,Yes
120,1266,1089,28,2048,105.7,6,Yes
120,1279,1102,28,2048,108.9,6,Yes
94,1188,1024,28,2048,105.8,6,Yes
150,1190,1126,28,2048,105.8,6,Yes
75,1253,1076,28,2048,105.8,10.29451395572666,Yes
100,1317,1127,28,2048,106.4,6,Yes
500,902,889,28,6144,133.48198064035742,24,No
250,902,863,28,6144,288.4,14,Yes
250,902,863,28,3072,288.4,14,Yes
90,1253,1076,28,2048,105.8,6,Yes
230,1098,1059,28,4096,224.3,10.29451395572666,Yes
90,1241,1064,28,2048,105.8,6,Yes
500,1189,1137,28,8192,448.5,14,Yes
230,1085,1046,28,2048,218,10.29451395572666,Yes
230,1111,1059,28,4096,224.4,10.29451395572666,Yes
400,1085,1046,28,4096,448.5,10.29451395572666,Yes
150,1253,1190,28,2048,112.2,6,Yes
90,1253,1076,28,2048,105.8,6,Yes
229,1189,1137,28,2048,224.4,16,Yes
230,1085,1046,28,4096,224.3,10.29451395572666,Yes
229,1189,1137,28,4096,224.4,16,Yes
280,1202,1150,28,2048,224.4,10.29451395572666,Yes
256,1202,1150,28,4096,230.4,14,Yes
230,1111,1059,28,4096,224.3,10.29451395572666,Yes
244,1202,1150,28,2048,230.4,10.29451395572666,Yes
230,1110,1072,28,2048,224.4,10.29451395572666,Yes
230,1254,1202,28,2048,224.4,10.29451395572666,Yes
230,1085,1046,28,2048,224.3,14,Yes
250,1085,1046,28,2048,218,10.29451395572666,Yes
500,1163,1111,28,4096,436,14,Yes
250,1163,1111,28,2048,218,10.29451395572666,Yes
230,1163,1110,28,2048,218,14,Yes
250,1137,1085,28,2048,224.4,14,Yes
250,1163,1111,28,4096,217.9,10.29451395572666,Yes
250,1137,1085,28,2048,218,10.29451395572666,Yes
400,1202,1150,28,6144,448.8,10.29451395572666,Yes
75,1188,1024,28,2048,105.8,10.29451395572666,Yes
250,1202,1150,28,4096,224.4,10.29451395572666,Yes
300,1006,954,28,3072,288.4,14,Yes
75,1190,1026,28,2048,105.8,10.29451395572666,Yes
110,1329,1178,28,2048,108.8,6,Yes
75,1253,1076,28,2048,105.8,10.29451395572666,Yes
90,1228,1051,28,2048,105.8,6,Yes
90,1304,1114,28,2048,105.8,6,Yes
110,1367,1178,28,2048,108.8,6,Yes
100,1279,1102,28,2048,105.8,6,Yes
100,1241,1064,28,2048,105.8,6,Yes
120,1405,1203,28,2048,112,8,Yes
110,1355,1165,28,2048,105.8,6,Yes
90,1405,1203,28,2048,107.7,6,Yes
125,1393,1190,28,2048,105.8,8,Yes
75,1279,1102,28,2048,105.8,10.29451395572666,Yes
110,1342,1152,28,2048,105.8,6,Yes
150,1355,1140,28,2048,105.8,6,Yes
90,1190,1126,28,2048,105.8,6,Yes
150,1190,1126,28,2048,105.8,6,Yes
180,1188,1024,28,4096,211.6,12,Yes
90,1188,1024,28,2048,105.8,6,Yes
60,1189.6225218080888,931.8667621776505,28,2048,80,10.29451395572666,No
170,1059,993,28,2048,192.3,10.29451395572666,Yes
230,1085,1046,28,2048,224.3,14,Yes
125,1405,1203,28,2048,105.8,8,Yes
170,1176,1111,28,2048,192.3,10.29451395572666,Yes
230,1110,1058,28,4096,224.4,14,Yes
170,1059,993,28,2048,192.3,12,Yes
170,1033,980,28,4096,192.3,10.29451395572666,Yes
170,1150,1085,28,2048,192.3,10.29451395572666,Yes
170,1150,1085,28,4096,192.3,10.29451395572666,Yes
170,1176,1111,28,2048,198.7,10.29451395572666,Yes
170,1098,1033,28,2048,192.3,12,Yes
170,980,915,28,2048,192.3,12,Yes
170,1176,1111,28,4096,198.7,10.29451395572666,Yes
170,1137,1072,28,4096,198.4,10.29451395572666,Yes
170,1124,1059,28,2048,192.3,6,Yes
170,1046,1020,28,2048,192.3,10.29451395572666,Yes
170,1150,1085,28,2048,192.3,10.29451395572666,Yes
300,1163,1111,28,4096,224.4,14,Yes
170,1072,1006,28,2048,192.3,12,Yes
170,1150,1085,28,4096,192.3,10.29451395572666,Yes
170,1110,1058,28,2048,192.3,12,Yes
170,1110,1058,28,4096,192.3,12,Yes
170,1033,980,28,4096,192.3,12,Yes
170,1110,1058,28,2048,192.3,10.29451395572666,Yes
170,1033,980,28,2048,192.3,10.29451395572666,Yes
170,1098,1033,28,2048,192.3,8,Yes
170,1137,1072,28,2048,198.4,10.29451395572666,Yes
170,1033,980,28,2048,192.3,12,Yes
160,1059,1006,28,2048,192.3,10.29451395572666,Yes
170,1137,1072,28,2048,192.3,10.29451395572666,Yes
170,1137,1072,28,2048,192.3,10.29451395572666,Yes
170,1137,1072,28,4096,192.3,14,Yes
170,1176,1111,28,2048,192.3,10.29451395572666,Yes
170,1033,980,28,4096,192.3,10.29451395572666,Yes
170,1176,1111,28,2048,198.7,10.29451395572666,Yes
35,1189.6225218080888,931.8667621776505,28,2048,16,10.29451395572666,No
170,1072,1006,28,2048,192.3,10.29451395572666,Yes
170,1150,1085,28,4096,192.3,10.29451395572666,Yes
170,1072,1006,28,2048,192.3,10.29451395572666,Yes
170,1137,1072,28,2048,192.3,6,Yes
250,1072,1006,28,4096,384.5,16,Yes
130,888,823,28,3072,134.4,12,No
170,1150,1085,28,4096,192.3,10.29451395572666,Yes
130,888,823,28,1536,134.4,6,No
55,1111,1033,28,1024,80,10.29451395572666,No
55,1111,1033,28,2048,80,10.29451395572666,No
60,1111,1033,28,1024,86.4,10.29451395572666,No
90,1320,1229,28,2048,96.1,10.29451395572666,No
170,1032,980,28,2048,192.3,12,Yes
55,1320,1229,28,1024,86.4,10.29451395572666,No
60,1281,1202,28,2048,96.1,10.29451395572666,No
60,1110,1032,28,2048,86.4,10.29451395572666,No
60,1124,1046,28,2048,86.4,10.29451395572666,No
60,1163,1085,28,2048,88,10.29451395572666,No
90,1281,1202,28,2048,96.1,10.29451395572666,No
60,1137,1058,28,2048,86.4,10.29451395572666,No
60,1137,1059,28,2048,86.4,10.29451395572666,No
60,1111,1046,28,2048,86.4,10.29451395572666,No
60,1085,1020,28,2048,86.4,10.29451395572666,No
60,1150,1072,28,2048,86.4,10.29451395572666,No
60,1242,1163,28,2048,86.4,10.29451395572666,No
60,1163,1085,28,2048,86.4,10.29451395572666,No
75,1137,1059,28,4096,86.4,6,No
60,1110,1032,28,2048,86.4,10.29451395572666,No
60,1294,1215,28,2048,86.4,10.29451395572666,No
75,1111,1032,28,2048,86.4,6,No
60,1110,1032,28,2048,86.4,10.29451395572666,No
60,1150,1072,28,2048,86.4,10.29451395572666,No
60,1189,1110,28,2048,86.4,10.29451395572666,No
350,1032,980,28,4096,384.5,10.29451395572666,Yes
90,1281,1202,28,2048,96.1,6,No
85,1268,1189,28,2048,86.4,10.29451395572666,No
60,1255,1176,28,2048,86.4,10.29451395572666,No
60,1163,1085,28,2048,88,10.29451395572666,No
65,1085,1020,28,2048,86.4,10.29451395572666,No
60,1085,1020,28,2048,86.4,10.29451395572666,No
60,1137,1058,28,2048,86.4,10.29451395572666,No
60,1085,1020,28,2048,86.4,10.29451395572666,No
